SourateID,Sourate,VerseID,Verse
4,JIGÉEN ÑA,149,"Bu ngeen fésalee yiw, walla ngeen nëbb ko, walla ngeen baale lu bon, Yàlla kuy baale la te Ku am kàttan la."
4,JIGÉEN ÑA,150,"Ña weddi Yàlla aki Yonentam, te bëgga téqale Yàlla aki Yonentam, te naan : " Gëm nañu ñenn ña, weddi ñenn ña [ca Yonentam ya] ", tey jéema am ca yoon wa nekk ca diggante weddeek ngëm,"
4,JIGÉEN ÑA,151,"ñooña ñooy dëgg-dëggi yéefër ! Te Danañu xaaroo yéefër yi mbugal mu leen di toroxal."
4,JIGÉEN ÑA,152,"Waaye ña gëm Yàlla aki Yonentam te xàjjalewuñu kenn ci ñoom, ñooña gaay Danañu leen jox seen pey. Te Yàlla Jéggaleekoon la, Jaglewaakoon la."
4,JIGÉEN ÑA,153,"Ña jotoon ab Téere, ñangay laaj, bëgg nga wàcce ca ñoom ab Téere bu bawoo asamaan. Waaye ñoom sax laajoon nañu Muusaa lu gëna rëy loolu, ndax dañu ne ko : " Won ñu Yàlla ñu janook Moom ! ". Dënnu ga fàdd leen ngir seen bàkkaar bo obu. Ba loola jàllee, ñuy jaamu yëkk wa, ginnaaw ba leen dëgg gu bir dikkalee. ñu baal leen loola, topp ñu jox Muusaa kiliftéef gu bari."
4,JIGÉEN ÑA,154,"ñu yékkati doj wa ca seen kaw ngir fasanteek ñoom kóllare, ñu neleen woon : " Dugguleen ci buntu bi ànd ak di suj jóot " ; Neeti leen : " Buleen jalgati bisub gaawu " ; ñu jàppe woon ak ñoom kóllëre gu dëgër."
4,JIGÉEN ÑA,155,"Ci sababu firig seen kóllare ak seen weddi kàdduy Yàlla ya, ak rey ga ñu rey Yonent ya ci ludul dëgg, ak la ñuy wax naan: " Suñuy xel muuru na ". Li am kay moo di Yàllaa fatt seeni xol ci sababus seenug lañu weddi, ñu néew ñoo gëm ca ña bokk ca ñoom."
4,JIGÉEN ÑA,156,"Ak ca sababus lañu weddi, te wax ci Maryaama duur [fen] wu rëy."
4,JIGÉEN ÑA,157,"ak ca lañu wax ne : " ñoo rey Masiixu Iisaa, doomi Maryaama, Yonentub Yàlla ba ". Te reyuñu ko, daajuñu ko ci ay bant ; waaye dañu leen koo nirëleel ñu cay werante ! Wóor na ne ci am lënt lañu nekk ci mbir moomu: amuñu ca benn xam-xam ludul topp seen njort, te nag reyuñu ko de."
4,JIGÉEN ÑA,158,"li am kay mooy Yàllaa ko yékkati jëme ko ca Moom. Te Yàlla di Ku not lépp, di Ku xereñ."
4,JIGÉEN ÑA,159,"Dana am ñenn ca ña jotu Téere, ñoo xam ne fàwwu danañu ko gëm balaa muy dee [Moom Iisaa doomu Maryaama]. Te Bis-pénc ba moom dana nekk seede ci ñoom."
4,JIGÉEN ÑA,160,"Te sababus tooñug Yaxuud ya, araamaloon Nañu ca ñoom yu sell ya daganoon ca ñoom, ak lañu daan férawle ñu bari soril leen diine,"
4,JIGÉEN ÑA,161,"ak lañu doon lekk ribaa - te ñu tere woon leen ko - ak di lekk alali nit ña ci neen. Nañu xam ne ñun Yàlla xaaroo Nañu yéefër ya mbugal mu metti."
4,JIGÉEN ÑA,162,"Waaye ñay woroomi xam-xam yu xóot ca ñoom ak ña ca gëm, gëm nañu lañu wàcce ci yaw [Muxammad] ak lañu wàcce woon mu jiitu la. Ak ñay taxawal julli ak ñay génne asaka, ak ña gëm Yàlla ak Bis-pénc ba, ñooñee, Danañu leen jox pey gu rëy."
4,JIGÉEN ÑA,163,"Sol Nañu [ñun Yàlla] leerug Yonent ci yaw [Muxammad] ni ñu ko sole woon ca [Nóoyin] ak Yonent ya toppoon ca moom. Sol Nañu ko Ibraayma ak Ismaayla ak Isaaqa ak Yanqóoba, ak sët ya ak Iisaa, ak Ayuuba, ak Yuunusa, ak xaaruun, ak Suleymaan, te jox Nañu Daawuda ab Téere bu tudd [Sabuur]."
4,JIGÉEN ÑA,164,"Ak Yonent yoo xam ne nettali woon Nañu leen seeni mbir lu jiitu, ak ñeneen ñu ñu la nettaliwul [seeni mbir] - Te Yàlla wax na ak Muusaa waxante tigi -"
4,JIGÉEN ÑA,165,"ñu di ay Yonent yuy bégle ak xuppe ngir nit ñi baña am lay wu mëna yey Yàlla, ginnaaw ba leen Yonent ya xamalee dëgg. Yàlla ku am kàttan la, di Ku tedd."
4,JIGÉEN ÑA,166,"Waaye Yàlla seede na la Mu wàcce ci Yaw, te ci xam-xam la ko wékk. Te Malaaka ya it seede nañu. Te Yàlla doy na, mat sëkk seede."
4,JIGÉEN ÑA,167,"Ña weddi tey féew nit ñi yoo ñu Yàlla, réer nañu réer gu sori."
4,JIGÉEN ÑA,168,"Ña weddi te tooñ, Yàlla duleen baal, duleen gindi, teg leen ci yoon wu jub wa"
4,JIGÉEN ÑA,169,"ludul xanaa ca yoonu Safara, te dañu fay béel ba fàwwu. Loola di lu yombu Yàlla."
4,JIGÉEN ÑA,170,"Éy yéen nit ñi ! Yonent bi indil na leen dëgg te bawoo fa seen Boroom. Kon gëmleen, [su ngeen ko defee], moo gën ci yéen de. Bu ngeen weddee nag, xamleen ne Moo moom la ca asamaan ya ak suuf si. Te Yàlla di Ku xam, di Ku xereñ."
4,JIGÉEN ÑA,171,"Éy yéen ñoñ-téere, buleen jéggi dayo ci seen diine, te buleen wax ci Yàlla ludul lu nekk dëgg. Ku ñu barkeel ka di Iisaa, doomi Maryaama, doonul ludul Yonentub Yàlla, di kàddoom ga Mu sànni ca Maryaama, di ruu gu tukkee ci Moom. Kon gëmleen Yàlla ak Yonentam. Te buleen di wax nit [Yàlla]. Bàyyileen wax jooju ! Moo gën ci yéen. Yàlla Moom kenn rekk la. Sellam gi jombaate naak Muy am doom. Moom mooy boroom li nekk ci asamaan yeek suuf si, te Yàlla doy na sëkk wéeruwaay."
4,JIGÉEN ÑA,172,"Ku ñu barkeel ka [Iisaa], du jomlu te du jombulu ci nekk jaamab Yàlla, Malaaka ya gëna jegeñ seen Boroom, ñoom it duñu ko jomlu ci jombu koo jaamu. Képp ku jomlu ci jomb koo jaamu, Yàlla Danaleen fang ñoom ñépp jëme leen ca Moom."
4,JIGÉEN ÑA,173,"Ñi gëm nag tey jëf ay yiw, Yàlla Danaleen jox seen pey ba yokkal leen ca ngënéel am. Waaye ña jomlu tey rëy-rëylu, Danañu leen teg mbugal mu metti. Te duñu gis [am] keneen kudul Yàlla ku leen di mëna yiir walla dimbali,"
4,JIGÉEN ÑA,174,"Éy yéen nit ñi ! Aw lay dikkal na leen wu tukkee ca seen Boroom. Te wàcce Nañu ci yéen leer gu ni nàññ."
4,JIGÉEN ÑA,175,"Ña gëm Yàlla te jafandu ci Moom, Danaleen dugal ci yërmaandeem ak ci ngëneel, ci gindi leen, jubale leen ca boppam, teg leen ca yoon wa jub xocc."
4,JIGÉEN ÑA,176,"Danañu sàkku ci yaw ubbee [ci mbirum ndono]. Neel : " Yàllaa ngi leen di ubbee ci càppaacoli : bu nit faatoo di ku góor gu amul doom, te amna jigéen [bu mu bokkal ndey ak baay walla baay], moo moom génn-wàllu la mu bàyyi [ci alal]. Bu fekkee ne jigéena bàyyi, dee te amul doom, [moom càmmiñ ja] day donn alal ja jépp. Bu fekkee ne ñaari jigéen lañu, dañuy donn ñaari ñeenteeli alal ja mu bàyyi ginnaaw ; bu ñu dee ñu góor ak ñu jigéen, na ku góor am cëru ñaari jigéen. Yàlla dafa leen di leeralal ngir bañ ngeen réer. Yàlla xam na lu ne."
5,NDËN LA,1,"Éy yéen ñi gëm ! Nangeen matal pas-pasi kóllare ya. Dagan na ci yéen [yàpp] juri kër yi, ginnaaw ya ñu leen limal. Daganul it ya ñu rey te fekk ngeen armal ba noppi. Yàlla lu ko neex lay def."
5,NDËN LA,2,"Éy yéen ñi gëm ! Buleen ñàkka wormaal màndargay diiney Yàlla, ak weer wa ñu wormaal, ak mala ya nekk ay yool, ak mala ya ñu ràngal, ak ñay aj ca néeg bu ñu wormaal ba ngir sàkku ngëneel ci seen Boroom ak ngërëmam. Bu ngeen yéwwikoo, mën ngeena rëbb. Te mbañeeli nit ña leen te re woon jëm ca jàkka jañu wormaal, bumu tax ngeen di jéggi dayo. Nangeen di dimbalante ci ag mbaax ak ragal Yàlla te buleen dimbalante jëm ci bàkkaar ak noonoo. Te nangeen ragal Yàlla, Yàlla dey Ku tar mbugal la !"
5,NDËN LA,3,"Araam na ci yéen mala yu médd, ak deret, ak yàppu mbaam-xuux ak lañu rey tudd ca kudul Yàlla, ak mala mu wékku, ak bu ñu dóor ba mu dee, ak bu mbartal daanu, ak bu ñu jam béjjan, ak bu rabu àll am lu mu ca lekk - ludul la ngeen reendi -. (Terees na it) bu ñu reendi ci ay xërëm, ngeen di séd dalee ci wantaleb gisaane. Lu génn diine la. Tey jii, ña weddi naagu nañu ci seen diine : buleen leen ragal, ragal-leen Ma. Bis-pénc niki tey, matalal Naa leen seen diine, te xëpp naa leen Samay xéewal. Gërëm naa ci yéen Lislaam mu di seen diine. Koo xam ne dafa loru ci jamonoy xiif, te du dafa sóobu ci bàkkaar, Yàlla Jéggalaakoon la te Jaglewaakoon la."
5,NDËN LA,4,"Ñanga lay laaj lan moo dagan ci ñoom. Neel : " Yu sell ya ñoo dagan ci yéen, ak la leen seen rëbbukaay yi ngeen yore indil, yu deme ni xaj, na leen ko Yàlla jàngale. Mën ngeena lekk ca lañu leen jàppale te nangeen ca tudd turu Yàlla. Te nangeen ragal Yàlla. Yàlla Ku gaaw la ci natt jëf yi."
5,NDËN LA,5," " Bis niki tey, dagan na ci yéen [ñam] yu sell ya. Àtteb ñamu ña jotoon Téere dagan na leen, te seeni ñam yéen, dagan ca ñoom. Te it gor ñu jigéen ña yéwén ci jullit ñi, ak jigéen ña di ay gor, yiw ca ña leen jëkka jot Téere [dagan na ngeen sëy ak ñoom], ginnaaw ba ngeen joxee seen can ngir sëy mu bañ di njaaloo, ngeen bañ leena jàppe it ay coro. Képp ku weddi ngëm, ay jëfam sippiku [yàqu] na te àllaaxiraa, ca ña yàqule lay bokk."
5,NDËN LA,6,"Éy yéen ñi gëm ! Bu ngeen jógee jëm ci julli, nangeen raxas seeni xar-kanam ak seeni yoxo ba ca seeni conc ; te nangeen laal [raay - masaa] seen bopp ; nangeen raxas it seeni tànk ba ca ñaari dojor ya. Waaye bu ngeen jógee ci joteg sëy, nangeen sangu ; bu ngeen woppee mbaa ngeen nekk ci tukki, mbaa kenn ci yéen jóge ci wanag wa, mbaa ngeen bànneexu ci jigéen te amuleen ndox, nangeen tiim ci pàkk bu laab, ngeen raay seen xar-kanam ak seeni yoxo. Yàlla nammuleena teg aw tiis, waaye dafa leena bëgga laabal te matal xéewalam ci yéen ndax xéy-na ngeen sant Ko."
5,NDËN LA,7,"Fàttalikuleen xéewali Yàlla ci yéen, ak kóllare ya ngeen fasanteek Moom ba ngeen nee : " Dégg nañu te nangu nanu ". Te nangeen ragal Yàlla. Yàlla dey Ku xam li nekk ci xol yi la."
5,NDËN LA,8,"Éy yéen ñi gëm ! Nangeen nekk ñu taxaw temm ngir Yàlla, di ay seede cig maandute. Te mbañeel gu ngeen bañ aw nit, bumu xiir kenn ci ñàkka maandu. Nangeen maandu : moo gëna jege ragal Yàlla. Te Yàlla Ku ràññee li ngeen di def la."
5,NDËN LA,9,"Yàlla dig na ñi gëm tey jëf lu jiw [farataak sunna] xéewal ak pey gu rëy."
5,NDËN LA,10,"Ña nga xam ne weddi nañu te jàppe Suñuy tegtal ay fen, ñooña ñooy waa Safara."
5,NDËN LA,11,"Yéen ñi gëm, fàttalikuleen xéewali Yàlla ci yéen, ba mu amee kurél bu nammoona dal ci seen kaw te Ma fegal leen loxoy noon ya. Ragal-leen Yàlla. Ñi gëm nag, ci Yàlla doŋŋ lañu wara sukkandiku."
5,NDËN LA,12,"Yàlla fasante woon na kóllare ak waa Banii-Israayiil. ñu feeñal ci ñoom fukki kilifa ak ñaar. Yàlla neleen : " Maak yéeena ànd, bu ngeen di taxawal jullli [fonku ko], di génne asaka, te gëm Samay Yonent, di leen dimbali tey lebal Yàlla [ci seeni alal]. Bor bu rafet danaleen jéggal seeni bàkkaar [ñaawtéef ], dugal leen Àjjana yoo xam ne ay dex ay daw ci suufam. Ku weddi ginnaaw loolu te bokk ci yéen, [na xam ne] réere na yoon wu jub wa " !"
5,NDËN LA,13,"Ci sababus firi ga ñu firi kóllare ga, lañu leen rëbbe [ñun Yàlla], def seeni xol wow koŋŋ : dañuy toxal baat [maa naa ya] jële ko fa mu tëddoon, boole ca fàtte as lëf ca lañu leen waare woon. Te foo toll di gis ci ñoom ay wor, ludul ci lu néew ca ñoom. Nanga leen jéggal te jéllale. Yàlla safoo na ñay rafetal."
5,NDËN LA,14,"Ña def seen bopp ay [nasraan] it, fasante woon Nañu kóllare ak ñoom. Ñoom fàtte nañu as lëf ca lañu leen waare woon, tax ñu tàbbaal seen diggante noonoo ak mbañeel guy wéy ba Bis-pénc ba. Yàlla danaleen xala xabaar lañu daan def."
5,NDËN LA,15,"Éy yéen ñon-téere ! Sunub Yonent dikk na ci yéen, leeral na leen lu ba ri ci la ngeen nëbboon ca Téere ba, te muy jéllale itam lu bari ! Téere bu jóge ca Yàlla dikkal na leen, di leer guy leeral !"
5,NDËN LA,16,"Yàlla dana ca gindi képp ku topp ndigalam, muy yoonu jàmm. Te Danaleen génne cig lëndëm, tàbbal leen cig leer bu Ko soobee. Te teg leen ci yoon wu jub xocc wa."
5,NDËN LA,17,"Ña wax ne : " Ka ñu barkeel, doomi Maryaama, mooy Yàlla ! " weddi nañu Yàlla. - Neel : " Ana kan moo mënal Yàlla dara, su bëggoona rey ku ñu barkeel ka, doomi Maryaama, ak yaayam ak ñi nekk ci kaw suuf si ñépp ? Te Yàllaay Boroom asamaan yeek suuf si ak li ci seen diggante ". Moom Yàlla mooy sàkk li ko soob. Yàlla amna kàttan ci def lu ne."
5,NDËN LA,18,"Yaxuud yeek Nasraan yi wax nañu ne : " ñun nooy doomi Yàlla te di ay soppam. " Neel : " Lu tax mu mbugal leen ci sababus seeni bàkkaar ? " Li am kay mooy, yéen, ay nit ngeen ñu bokk ca ña Mu bind. Dana baal ku Ko soob, Dana mbugal it ku Ko soob. Te Yàllaa moom nguurug asamaan yeek suuf si ak lu nekk ci seen diggante. Te ca Moom la lépp di dellu."
5,NDËN LA,19,"Éy yéen ñoñ-téere ! Sunub Yonent dikk na ci yéen leeralal leen ginnaaw diir ba dox digganteem ak ka mujja feeñ ngir ngeen baña taafentaloo ne : " Kenn kuy waare walla kuy xamle dikkul fi ñun ". Amna ku dikkoon fi yéen kay di xamle aka waare. Te Yàlla amna kàttan ci def lu Ko soob."
5,NDËN LA,20,"(Fàttalikul) ba Muusaa waxee aw nitam, neleen : " Yéen samaw nit ! Fàttalikuleen xéewali Yàlla yi Mu defoon ci yéen, ba Mu defee ci yéen ay Yonent. Def leen ngeen di ay buur. Mu mayoon leen lu mu musul may kenn ci àddina bi."
5,NDËN LA,21,"Yéen samaw nit ! Dugguleen ci suuf su sell si leen Yàlla sédde. Te buleen walbatiku dellu ginnaaw, kon ngeen yàqule."
5,NDËN LA,22,"Ñu ne ko : " Yaw Muusaa, [xamal ne] suuf soosu ñu bari doolee fa nekk. Te ñun duñu ca mëna dugg mukk li feek génnuñu. Bu ñu génnee nag ñu doora dugg "."
5,NDËN LA,23,"Ñaari nit, ca ña ragal Yàlla, wax ne Yàlla teral na leen : " Dugguleen ca ñoom, ñu jaare ci buntu bi ; bu ngeen jàllee, yéen ay not. Te ci Yàlla doŋŋ ngeen wara sukkandiku ndegam ñu gëm ngeen "."
5,NDËN LA,24,"Ñu ne : " Yaw Muusaa ! [xamal ne] ñun, duñu fa dugg mukk li feek ña nga nekk foofa. Dem fa, yaak sa Boroom, ngeen xeex yéen foofa. ñun fii la ñuy toog "."
5,NDËN LA,25,"Mu ne : " Sam Boroom ! Mënaluma dara kudul man ak sama mbokk [xaaruuna : àtteel suñu diggantek ñiy sàqi ndigal "."
5,NDËN LA,26,"[Boroom bi tontu] ne: " Suuf soosu araam na leen ñeent-fukki at yoo xam ne danañu gëlëm di wëndéelu ci àll bi. Bul jàq ci mbiru ñiy sàqi ndigal "."
5,NDËN LA,27,"Nettalileen, ci lu dëggu, xibaari ñaari doomi Aadama ya. Ba ñu sàkkoo yool bu ñu jaamoo Yàlla ; te Yàlla nangul kenn ca ñoom ñaar, baña nangul ka ca des. Ka ñu nangulul wax ne : " Danaa la rey ". Ka ñu nangul ne ko : " Na la wóor yaw it ne, Yàlla ña ko ragal lay nangu seeni jëf "."
5,NDËN LA,28,"Te boo tàllalee sa loxo di ma rey man dey duma jëme sama loxo ci yaw waxantumalaak di la jéema rey : ndax man Yàlla Miy Boroom mbindeef yi laa ragal."
5,NDËN LA,29,"Te sax li ma namm moo di nga yenu sama bàkkaar boole kook sa bos : bu ko defee nga bokk ca waa Safara. Te loolu mooy peyug tooñkat ya."
5,NDËN LA,30,"[Ka ñu nangulul], bakkanam daldi koy xiir ci rey mbokkam. Mu daldi far bokk ca way-yàqule ña."
5,NDËN LA,31,"Yàlla daldi yebal baaxoñ buy gas suuf si ngir mu won ko naka lay suturaale néewub mbokkam moomu. [Ba mu gisee baaxoñ ba], mu daldi ne : " Ngalla man ! Ndax damaa yées baax oñ bii ba mënumaa suturaal néewub sama mbokk mi ? ". Daldi koy rëccu lool."
5,NDËN LA,32,"Ngir loolu, bokkal Nañu ca waa Banii-Israayiila, ne képp ku reyati nit koo xam ne reyul kenn, te deful njaaxum ci kaw suuf si, mel na ni rey na nit ñépp. Ku xettali nit, musal ko ci dee, mel na ni ku musal nit ñépp ci dee. Suñuy Yonent dikkal na leen ànd ak lay yu leer nàññ. Ginnaaw loolu, lu bari ci ñoom nekk ay yàqkat ci suuf si [àddina bi]."
5,NDËN LA,33,"Peyug ñay jéema xeex Yàlla ak Yonentam, tey dox di yàq ci suuf si, [seen àtte] nekkul ludul ñu rey leen, mbaa ñu daaj leen ci ay bant, mbaa ñu dagg seeni yoxo ak seeni tànk cig jàllawle, mbaa ñu génn leen réew ma. Ñu simboo gàcce ci àddina ; te mbugal mu rëy danaleen dal ca àllaaxira,"
5,NDËN LA,34,"ba mu des ñanga xam ne tuub nañu lu jiitu ngeen not leen : nangeen xam xéll ne Yàlla Jéggalaakoon la, Jaglewaakoon la."
5,NDËN LA,35,"Éy yéen ñi gëm ! Ragal-leen Yàlla, sàkkuleen lu leen di jigeeñal Yàlla te nangeen sonn ci liggéeyal Yàlla. Ndax Yàlla ngeen texe !"
5,NDËN LA,36,"Ña nga xam ne weddi nañu, bu ñu amoon àddina ak li ci biiram lépp ba dolli ca li na toll, bëgg koo joxe ngir jotoo ko ca mbugalum Bis-pénc ba, kenn duleen ko nangul. Te nag mbugal mu metteey dal ci seen kaw."
5,NDËN LA,37,"Danañu bëgga génn Safara, waaye duñu fa mëna génn. Am nañu fa mbugal mu sax dàkk."
5,NDËN LA,38,"Sàcc bu góor ak sàcc bu jigéen, dogleen seeni yoxo ñoom ñaar muy peyug lañu fàggu, di mbugal mu tukkee ca Yàlla. Moom Yàlla Aji-not la, Aji-xereñ la."
5,NDËN LA,39,"Ku tuub ginnaaw ba mu tooñee, te mu sellal jëfam, Yàlla dana ko jéggal. Ndax Yàlla Jéggalaakoon la, Jaglewaakoon la."
5,NDËN LA,40,"Moo ndax dangaa xamul ne Yàlla Moo moom nguurug asamaan yeek suuf si ? Dana mbugal ku Ko soob, dana jéggal ku Ko soob. Te Yàlla mën na lu ne."
5,NDËN LA,41,"Éy yaw Yonent bi ! Bula jëfi ñiy jëkkante di sóobu cig kéefar metti ; ci ña nga xam ne danañu wax ci seeni gimiñ ne : " Gëm nañu ", te seeni xol gëmul; ak ca ña nekki yaxuud, di dégluwaakooni fen, di dégluwaakooni ñeneen nit ñoo xam ne ag siwuñu ci yaw, dañuy soppi baat ba jële ko fa mu tëddoon. Danañu wax naan : " Bu ñu leen joxee lii, jël-leen ko, bu ñu leen joxul, moytuleen ". Ku Yàlla namma fitnaal, doo ko mënal dara fa Yàlla. Ña nga xam ne Yàlla nammuleena baal seeni xol, am nañu torox taane ci àddina ak mbugal mu rëy ca àllaaxira."
5,NDËN LA,42,"Dañuy déglu ay fen, di lekk lu araam, lu araam [lool]. Bu ñu la seetsee, nanga àtte seen diggante walla nga dëddu leen. Te sax boo leen dëddoo, duñu la mëna wàññi dara. Boo àttee, nanga àtte seen diggante ci maandute. Yàlla safoo na way-maandu ña."
5,NDËN LA,43,"Naka lañu lay àtteloo sax te ñu yor Tawreet, àttey Yàlla ya nekk ca biir ? Gannaaw loolu, ñu dëddu dëgg ga. Ñoom gëmuñu de."
5,NDËN LA,44,"ñun wàcce Nañu Tawreet, njub ak leer nekk ca Yonent ya nga xam ne wommatu woon nañu. Àtte nañu ca ña nekkooni yaxuud, ak niti Yàlla ya ak fóore ya. Te la nga xam ne dénkoon nañu leen ko [ci xam-xam] ci Téere Yàlla ba, ñu nekkoon ca ay seede. Buleen ragal nit ñi, ragal-leen Ma. Buleen weddi Samay laaya ci njëg gu néew. Képp du dul àtte ci li Yàlla wàcce, ñooña ñoo di ay yéefër."
5,NDËN LA,45,"Dogal Nañu ca ñoom ci Tawreet, ne ku rey nit ñu rey la ; naka noonu, ku fuq bët, ñu fuq bosam ; ku dog bakkan, ñu dog bosam ; nopp itam, noppa koy fey; bëñ, bëña koy fey. Gaañu-gaañu it dañu koy feyee gaañu-gaañu. Waaye ku baale sa àq def ko sarax, dana am njéggalu Boroomam. Képp kudul àtte ci li Yàlla wàcce, ñooña ñooy tooñkat ña."
5,NDËN LA,46,"Toxal Nañu ci seen ginnaaw ya [ñoom Yonent ya] Iisaa, doomi Maryaama, mu dëggal la ko jiitu ci Tawreet. Jox ko Linjiil, njub ak leer nekk ca, muy dëggal la ko jiitu ci Tawreet, di njub ak waare gu jëm ca way-ragal Yàlla ña."
5,NDËN LA,47,"Ñoñ-Injiil, nañu àtte ca la Yàlla wàcce ca biir [Téere boobu]. Képp kudul àtte ca la Yàlla wàcce, ñoom way-sàqi ndigal lañu."
5,NDËN LA,48,"Te wàcce Nañu ci Yaw Téere ba [Alxuraan] ci lu dëggu, muy dëggal la ko jiitu ci Téere bii, te muy aji-sàmm it [dëgg ya ca nekk]. Nanga àtte [yaw Yonent bi] seen diggante ci la Yàlla wàcce. Bul topp seen bànneex bàyyi li ñu la digal ci dëgg. Ku ci nekk ci yéen, defal Nañu ko aw yoon ak doxaliin. Te kat su neexoon Yàlla Mu def leen ngeen di wenn xeet. Waaye [Dakoo defe noonu] ngir nattu leen ca la Mu leen jox. Jëkkanteleen jëm ci yiw ya. Yéen ñépp ca Yàlla ngeen di mujj dellu ; Mu xamal leen la ngeen nekkoon di ca juuyoo."
5,NDËN LA,49,"Nangay àtte seeni diggante ak la Yàlla wàcce. Te bul topp seeni bànneex, te nga moytuleen ngir ñu bañ laa réeral, soril la lenn ca la Yàlla wàcce. Te yaw, bu ñu dëddoo dellu ginnaaw, nanga xam ne Yàlla amul ludul lenn ci seeni bàkkaar yi dal leen. Bari na ci nit ñi ñu nekk way-sàqi ndigal."
5,NDËN LA,50,"Moo ndax àtteb way-réer ña [jiitu Lislaam] lañuy sàkku ? Te ana àtteb kan moo gëna jege àtteb Yàlla ci nit ñoo xam ne ñu wóolu lañu seen Boroom ?"
5,NDËN LA,51,"Éy yéen ñi gëm ! Buleen jàpp yaxuud yi ak nasraan yi di xaritook ñoom. Ku ko def ci yéeen, daanaka ca ñoom la bokk. Te nag Yàlla du gindi nit ñu di ay tooñkat."
5,NDËN LA,52,"Danga gis ña nga xam ne jàngoroy [sikki-sàkka] nekk na ca seeni xol, ñuy gaawantu jëm ca ñoom, di taafantaloo ne dañoo ragal walbatikug jamono songu leen. Te amaana Yàlla indi ndam mbaa mbir mu tukkee ca Moom. Bu boobaa danañu rëccu lañu bëggoon ca seeni xol."
5,NDËN LA,53,"Ba way-gëm ña naan : " Moo ndax du ñii ñoo doon giñ ci Yàlla fa ngiñ gëna màggee ngir ne ñoom ñook yéena ànd bu wér ? " Seeni jëf sippiku na [yàqu], ñu mujj di ñu yàqule."
5,NDËN LA,54,"Éy yéen ñi gëm ! Ku ci murtad ci yéen ba génn diineem, Yàlla Dana indi nit ñoo xam ne sopp Na leen, ñu sopp Ko, di ñu woyoflu ci jullit ñi te dëgër ci yéefër yi. Loolu ngënéelu Yàlla la. Ku Ko neex la koy jox. Yàlla Ku yaatu mbir la, Ku xam la."
5,NDËN LA,55,"Amul keneen ku far ak yéen kudul Yàlla ak ab Yonentam, ak way-gëm ña nga xam ne danañu taxawal julli, di génne asaka te di way-sëgg."
5,NDËN LA,56,"Ku xaritook Yàlla ak Yonentam ak way-gëm ña, [na xam ne] ña ànd ak Yàlla ñooy nit ña [gàddu ndam la]."
5,NDËN LA,57,"Éy yéen ñi gëm ! Buleen jàpp xarit ña nga xam ne dañuy jàppe seen diine ay caaxaan ak po, ca ña leen jëkka jot Téere ak yéefër ya. Ragal-leen Yàlla ndegam way-gëm ngeen."
5,NDËN LA,58,"Bu ngeen di woote jëm ci julli, [ñoom] ñu jàppe ko caaxaan ak am po. Ñoom dañudi ay nit ñu xel-luwul."
5,NDËN LA,59,"Neel : " Éy yéen ñoñ-téere ! Ndax li ngeen ñu bañe nekkul lu dul li ñu gëm Yàlla ak li wàcceef na ko ci ñun ak la jëkkoona wàcc ? Li ëpp ci yéen ay saay-saay lañu."
5,NDËN LA,60,"Neel : " Moo ndax duma leen xamal ku yées pey ëllëg ca Yàlla ? Ña Yàlla rëbb, mere leen, soppi lenn ca ñoom ay golo aki mbaam-xuux te ñuy jaamu Séyt aane, ñooña ñoo yées dëkkuwaay te ñoo gëna réer, sore yoon wu jub wa "."
5,NDËN LA,61,"Bu ñu dikkee ci yéen naan : " Gëm nanu. ". Te fekk kéefar lañu indiwaale te moom lañuy yóbbuwaale. Te Yàllaa gëna xam la ñuy nëbb."
