verseID,canon_order,book,chapter,startVerse,endVerse,verseText
NU23_7,005_023_007,NUM,23,7,7,"Balaam yékkati kàddug ñaanam, ne: Fa Aram la ma Balag buuru Mowab jële, foofa ca tundi penku ya, ne ma: Kaay ñaanal ma yàlla Yanqóoba, Dikkal rëbbal ma Israyil mii. "
NU23_8,005_023_008,NUM,23,8,8,Moo nu may móoloo ku Yàlla móoluwul? Ana nu may rëbbe ku Aji Sax ji rëbbul? 
NU23_9,005_023_009,NUM,23,9,9,"Kaw doj yii laa tollu di leen séen, fi kawte yii laa leen jéere. Aw askan a ngii, dëkke fu beru, te bokkuñu ak xeet yi. "
NU23_10,005_023_010,NUM,23,10,10,"Ana kuy lim feppi suuf, ba lim askanu Yanqóoba? Ku mana waññ xaajaatub Israyil gii? Man de, yal naa dee deewinu aji jub ñii, yal na sama muj mel ni gu askan wii! "
NU23_11,005_023_011,NUM,23,11,11,"Ba loolu amee Balag ne Balaam: Yaw, li nga ma def nag? Móolu samay noon laa la jële, yaw defoo lenn lu moy ñaanal leen? "
NU23_12,005_023_012,NUM,23,12,12,"Mu ne ko: Xanaa du kàddu gu Aji Sax ji yeb sama gémmiñ, moom laa wara sàmm, ngir wax ko? "
NU23_13,005_023_013,NUM,23,13,13,"Balag ne ko: Kaay rekk, topp ma, ba feneen fooy tollu di leen gis. Seen cat doŋŋ ngay gis nag, waaye doo leen gis ñoom ñépp. Su ko defee nga móolul ma leen foofu. "
NU23_14,005_023_014,NUM,23,14,14,"Mu daldi koy yóbbu ba ca toolub Sofim, ca collu tundu Pisga. Ci kaw loolu mu tabax fa juróom ñaari sarxalukaay, sarxalukaay bu nekk, mu sarxalati fa yëkk wu ndaw akam kuuy. "
NU23_15,005_023_015,NUM,23,15,15,"Balaam ne Balag: Taxaweel nii ci sa saraxu rendi-dóomal, man ma séentuji nee. "
NU23_16,005_023_016,NUM,23,16,16,"Ba loolu amee Aji Sax ji dajeek Balaam, daldi yeb kàddu ci gémmiñam, ne ko: Dellul ca Balag, te nga waxe noonu. "
NU23_17,005_023_017,NUM,23,17,17,"Mu dem ba ca moom, fekku ko lu moy mu taxaw ca wetu saraxu rendi-dóomalam, mook kàngami Mowab. Balag ne ko: Lu Aji Sax ji wax? "
NU23_18,005_023_018,NUM,23,18,18,"Balaam daldi yékkati kàddug ñaanam, ne: Jógal dégloo, Balag, teewlu maa, doomi Sippor. "
NU23_19,005_023_019,NUM,23,19,19,"Yàlla du nit, bay fen, du doom aadama bay tuub. Moom wax na lu mu deful a? Am àddu na lu mu sottalul? "
NU23_20,005_023_020,NUM,23,20,20,"Kàddug barkeel gii laa jot ndigalam, Yàllaa barkeel, duma ko tebbi. "
NU23_21,005_023_021,NUM,23,21,21,"Séeneesul aw ay ci askanu Yanqóoba, giseesul aw naqar ci xeetu Israyil wii. Seen Yàlla Aji Sax jee ànd ak ñoom, njiinum buur a jibe fa seen biir. "
NU23_22,005_023_022,NUM,23,22,22,"Yàllaa leen jële Misra, féete leen fa ay béjjén féete nagu àll. "
NU23_23,005_023_023,NUM,23,23,23,"Ñeengo jàppul Yanqóoba, gisaane gisul Israyil gii. Lu jot rekk, àggees ko Yanqóoba: ne ko: Israyiloo, lii la Yàlla def. "
NU23_24,005_023_024,NUM,23,24,24,"Wii askan ni gaynde lay jóge, ni gayndeg sibi lay faboo, du goor te yàppul am pàdd, deret ja tuuru, mu xab. "
NU23_25,005_023_025,NUM,23,25,25,"Ba loolu amee Balag ne Balaam: Boo leen móoluwul benn yoon kay, bu leen ñaanal ba doyal boog! "
NU23_26,005_023_026,NUM,23,26,26,"Balaam ne ko: Xanaa waxuma la woon ne la lépp lu Aji Sax ji wax, loolu laay def? "
NU23_27,005_023_027,NUM,23,27,27,"Balag ne ko: Kaay rekk, ma yóbbu la feneen. Jombul Yàlla nangu nga móolool ma leen foofu. "
NU23_28,005_023_028,NUM,23,28,28,"Balag yóbbu Balaam ba ca collu tundu Pewor, wa tiim ndànd-foyfoy ga. "
NU23_29,005_023_029,NUM,23,29,29,"Balaam ne Balag: Tabaxal ma fii juróom ñaari sarxalukaay, te nga waajalal ma fi juróom ñaari yëkk yu ndaw, ak juróom ñaari kuuy. "
NU23_30,005_023_030,NUM,23,30,30,"Balag def na Balaam wax, ba noppi sarxal aw yëkk wu ndaw akam kuuy ci kaw sarxalukaay bu nekk. "
NU24_1,005_024_001,NUM,24,1,1,"Balaam nag gis ne Aji Sax ji la neex mu barkeel Israyil, ba tax sàkkootul ay takk na woon, xanaa mu walbatiku, janook màndiŋ ma. "
NU24_2,005_024_002,NUM,24,2,2,"Ci kaw loolu Balaam dawal bëtam, daldi séen Israyil, na ñu dale topp seeni giir, Noowug Yàlla daldi wàcc ca moom. "
NU24_3,005_024_003,NUM,24,3,3,"Ba mu ko defee mu yékkati kàddug ñaanam, ne: Kàddug Balaam a ngi, doomu Bewor, kàddug waa jiy boroom ngis, "
NU24_4,005_024_004,NUM,24,4,4,"kàddug kiy dégg waxi Yàlla, Aji Man ji wonem peeñu, mu gis, kiy daanu leer, te ay gëtam muriku. "
NU24_5,005_024_005,NUM,24,5,5,"Yanqóobaa, yaaka yànji xayma! Israyil, laa ne, yaaka taaruy màkkaan! "
NU24_6,005_024_006,NUM,24,6,6,"Ña nga ne màww ni tooli tàndarma, nirooteek tóokëri tàkkal dex, mbaa garabu alowes gu xeeñ gu Aji Sax ji jëmbat, mbaa garabi seedar yu saxe wali ndox. "
NU24_7,005_024_007,NUM,24,7,7,"Ndox maay wale cay bagaanam, am jiwoom màndim ndox, buuram nara sut Buur Agag, nguuram jóg ba kawe. "
NU24_8,005_024_008,NUM,24,8,8,"Yàllaay ki ko jële Misra, féete ko fa ay béjjén féete nagu àll. Mooy warax xeet yi ko jógal, dammat leen, jamat leeni fittam. "
NU24_9,005_024_009,NUM,24,9,9,"Israyil a ngi yuug ak a goor ni gaynde, mbete gayndeg sibi, ana ku koy yee? Ku ko ñaanal barke, yaay barkeel; ku ko ñaanal alkànde, yaay alku. "
NU24_10,005_024_010,NUM,24,10,10,"Ba loolu amee Balag sànju ci kaw Balaam, daldi fenqey loxoom. Ci kaw loolu Balag ne Balaam: Móolu samay noon laa la wooye woon, yaw defoo lu moy ñaanal leena ñaanal, ba muy ñetti yoon nii! "
NU24_11,005_024_011,NUM,24,11,11,"Léegi nag, laggal ñibbi. Noon naa la dinaa la teral bu baax, waaye mu ngoog, Aji Sax jee la xañ teraanga. "
NU24_12,005_024_012,NUM,24,12,12,"Balaam ne Balag: Xanaa du sa ndaw yi nga yebaloon ci man sax, waxoon naa leen ne leen, "
NU24_13,005_024_013,NUM,24,13,13,"su ma Balag joxoon këram ba mu fees ak xaalis ak wurus sax, duma mana def ci sama coobarey bopp, lenn lu baax mbaa lu bon, lu tebbi ndigalu Yàlla Aji Sax ji? Li Aji Sax ji wax rekk, moom laay wax. "
NU24_14,005_024_014,NUM,24,14,14,"Léegi nag maa ngi dellu ca saay bokk, waaye kaay, ma xamal la li xeet wii di def saw xeet, fan yu mujj ya. "
NU24_15,005_024_015,NUM,24,15,15,"Ci kaw loolu mu yékkati kàddug ñaanam, ne: Kàddug Balaam a ngi, doomu Bewor, kàddug waa jiy boroom ngis, "
NU24_16,005_024_016,NUM,24,16,16,"kàddug kiy dégg waxi Yàlla, kiy xame ca xam-xamu Aji Kawe ji, Aji Man ji wonem peeñu, mu gis, kiy daanu leer, te ay gëtam muriku. "
NU24_17,005_024_017,NUM,24,17,17,"Maa ngi koy gis, te du tey, Maa ngi koy niir, te jubseegul; biddiiw a feqe fa Yanqóoba, yetu nguur a yékkatikoo fa Israyil, daldi toj boppi Mowab, toj kaaŋi mboolem askanu Set. "
NU24_18,005_024_018,NUM,24,18,18,"Edom, mu moom; Seyir, noonam, muy boroom; Israyil def jaloore. "
NU24_19,005_024_019,NUM,24,19,19,"Fa Yanqóoba la buur di bawoo, dem ñéddi ndesu dëkk ba. "
NU24_20,005_024_020,NUM,24,20,20,"Ci kaw loolu Balaam geesu réewum Amaleg, dellu yékki kàddug ñaanam, ne: Amaleg moo sutu xeet, te sànku lay mujje. "
NU24_21,005_024_021,NUM,24,21,21,"Mu teg ca geesu réewum Keneen ña, yékkeeti kàddug ñaanam, ne: Keneen ñee wér ab dëkkuwaay, seenub tàgg a làqoo biir doj. "
NU24_22,005_024_022,NUM,24,22,22,"Waaye réewum Keneen gépp ay xoyomu, ba leen Asur di yóbbuji njaam. "
NU24_23,005_024_023,NUM,24,23,23,"Mu dellooti yékki kàddug ñaanam, ne: Wóoy kuy dund, keroog bu Yàlla dogalee lii? "
NU24_24,005_024_024,NUM,24,24,24,"Ay gaal ay jóge tefesu Kitim, néewalsi doole Asur, néewalsi doole Eber. Waaye ñoom it dañuy mujj sànku. "
NU24_25,005_024_025,NUM,24,25,25,"Ci kaw loolu Balaam ñibbi am réewam, Balag it demu yoonam. "
NU25_1,005_025_001,NUM,25,1,1,Ci kaw loolu Israyil dale fa Sitim. Mbooloo ma nag tàmbali di moy ak jigéeni Mowab. 
NU25_2,005_025_002,NUM,25,2,2,"Jigéen ña di woo mbooloo ma ca seen saraxi tuur ya, mbooloo ma di lekk ak a sujjóotal seeni tuur. "
NU25_3,005_025_003,NUM,25,3,3,"Israyil nag taqook tuur ma ñuy wax Baal Pewor, ba sànjum Aji Sax ji tàkkal Israyil. "
NU25_4,005_025_004,NUM,25,4,4,"Aji Sax ji ne Muusaa: Jàppal njiiti mbooloo mi yépp, nga wékk leen ci bant fi kanam Aji Sax ji, bëccëg ndarakàmm, ngir sànjum Aji Sax ji dëddu Israyil. "
NU25_5,005_025_005,NUM,25,5,5, Muusaa ne àttekati Israyil: Na ku nekk ci yeen rey nitam ñi taqook Baal Pewor. 
NU25_6,005_025_006,NUM,25,6,6,"Ci biir loolu rekk, jenn waayu bànni Israyil dikk, indaale senn ndawas waa Majan ci biiri bokkam, Muusaa ak mbooloom Israyil mépp di gis, fekk ñoom ñuy jooyoo fa bunt xaymab ndaje ma. "
NU25_7,005_025_007,NUM,25,7,7,"Fineyas, doomu Elasar, doomu sarxalkat ba Aaróona, gis loolu, daldi jóge ca mbooloo ma, jël ab xeej. "
NU25_8,005_025_008,NUM,25,8,8,"Mu topp waayi Israyil ja ba ca biir néeg ba, daldi leen boole bennub xeej, ñoom ñaar, jam waayi Israyil ji, ba jamaale ndaw si ci biir. Ba mu ko defee mbas ma jotoona dal ca kaw bànni Israyil daldi dakk. "
NU25_9,005_025_009,NUM,25,9,9,Ña dee ca mbas ma nag di ñaar fukki junneek ñeent (24000). 
NU25_10,005_025_010,NUM,25,10,10,"Ba loolu weesee Aji Sax ji wax Muusaa, ne ko: "
NU25_11,005_025_011,NUM,25,11,11," Fineyas, doomu Elasar, doomu sarxalkat bi Aaróona, moo moyale Israyil samam sànj, ndax sama fiiraange gi mu ma fiirlee ci seen biir, ba faagaagaluma bànni Israyil ci sama biir fiiraange. "
NU25_12,005_025_012,NUM,25,12,12,"Kon nag nee ko: Maa ngii di ko baaxe sama kóllëreg jàmm, "
NU25_13,005_025_013,NUM,25,13,13,"mu ñeel ko, mook askan wi koy wuutu, te di kóllëreg carxal gu sax dàkk, ndax moo fiire Yàllaam, ba jot bànni Israyil. "
NU25_14,005_025_014,NUM,25,14,14,"Waayi bànni Israyil ja ñu jamoon, te boole kook ndawas Majan sa jam, mooy Simri doomu Salu. Kilifag kër maamam la woon ca Cimyoneen ña. "
NU25_15,005_025_015,NUM,25,15,15,Ndawas Majan sa ñu jam di Kosbi. Baayam Sur doonoon kilifag kër maamam ca giirug Majan ga mu bokk. 
NU25_16,005_025_016,NUM,25,16,16,"Ci kaw loolu Aji Sax ji wax Muusaa, ne ko: "
NU25_17,005_025_017,NUM,25,17,17," Noonooleen waa Majan yii, te rey leen, "
NU25_18,005_025_018,NUM,25,18,18,"ndax ñoom ñoo leen noonoo woon ba ñu leen woree ca mbirum Pewor ma, ak itam ca mbirum ndaw sa Kosbi, seen mbokk may doomu kilifag Majan ja, te ñu jam ko keroog bésu mbas, ma sababoo ca mbirum Baal Pewor, tuur ma. "
NU26_1,005_026_001,NUM,26,1,1,"Gannaaw ba mbas ma wéyee, Aji Sax ji dafa wax Muusaa, ak Elasar doomu Aaróona sarxalkat ba, ne leen: "
NU26_2,005_026_002,NUM,26,2,2," Waññleen mbooloom bànni Israyil gépp, ngeen lim turi góor ñépp, na ñu bokke seen këri maam, dale ko ci ñi am ñaar fukki at, jëm kaw, mboolem ñi xare war ci bànni Israyil. "
NU26_3,005_026_003,NUM,26,3,3," Muusaa ak Elasar sarxalkat ba wax ak ñoom ca joori Mowab, fa janook Yeriko ca wetu dexu Yurdan; ñu ne leen "
NU26_4,005_026_004,NUM,26,4,4,"ñi dale ci ñaar fukki at, jëm kaw lees di lim, na ko Aji Sax ji sante Muusaa. Lii moo di limeefu nit ña soqikoo ci bànni Israyil, ña génne woon Misra: "
NU26_5,005_026_005,NUM,26,5,5,"Ruben moo doon taawub Israyil. Ñi askanoo ci Ruben ñoo di Anog mi sos làngu Anogeen ñi, ak ñoom Palu mi sos làngu Paluween ñi, "
NU26_6,005_026_006,NUM,26,6,6,"ak ñoom Esron mi sos làngu Esroneen ñi, ak ñoom Karmi mi sos làngu Karmeen ñi. "
NU26_7,005_026_007,NUM,26,7,7,"Làngi Rubeneen ñaa ngoogu, ña ñu leen limal di ñeent fukki junneek ñett ak juróom ñaar téeméer ak fanweer (43730). "
NU26_8,005_026_008,NUM,26,8,8,"Palu moo meññ Elyab, "
NU26_9,005_026_009,NUM,26,9,9,"Elyab meññ Nemwel ak Datan ak Abiram. Datan ak Abiram ñooñii doonooni njiit ca mbooloo ma, ñoo doon diiŋat Muusaa ak Aaróona. Ña nga bokkoon ca gàngooru Kore, ba ñuy diiŋat Aji Sax ji, "
NU26_10,005_026_010,NUM,26,10,10,"ba suuf sa xar, boole leen ak Kore, wonn, keroog ba gàngoor ga sànkoo, te sawara wa lakk ñaar téeméeri nit ak juróom fukk, ñu daldi doon firnde luy artoo. "
NU26_11,005_026_011,NUM,26,11,11,Doomi Kore ya nag deewuñu ca. 
NU26_12,005_026_012,NUM,26,12,12,"Ñi askanoo ci Simeyon, ñook seeni làng ñoo di ñoom Nemwel mi sos làngu Nemweleen ñi, ak ñoom Yamin mi sos làngu Yamineen ñi, ak ñoom Yakin mi sos làngu Yakineen ñi, "
NU26_13,005_026_013,NUM,26,13,13,"ak ñoom Sera mi sos làngu Cerayeen ñi, ak ñoom Sawul mi sos làngu Cawuleen ñi. "
NU26_14,005_026_014,NUM,26,14,14,"Làngi Cimyoneen ñaa ngoogu, di ñaar fukki junneek ñaar ak ñaar téeméer (22200). "
NU26_15,005_026_015,NUM,26,15,15,"Ñi askanoo ci Gàdd, ñook seeni làng ñoo di ñoom Cefon mi sos làngu Cefoneen ñi, ak ñoom Agi mi sos làngu Ageen ñi, ak ñoom Suni mi sos làngu Cuneen ñi, "
NU26_16,005_026_016,NUM,26,16,16,"ak ñoom Osni mi sos làngu Osneen ñi, ak ñoom Eri mi sos làngu Ereen ñi, "
NU26_17,005_026_017,NUM,26,17,17,"ak ñoom Arodd mi sos làngu Aroddeen ñi, ak ñoom Areli mi sos làngu Areleen ñi. "
NU26_18,005_026_018,NUM,26,18,18,"Làngi Gàddeen ñaa ngoogu, ña ñu leen limal di ñeent fukki junneek juróomi téeméer (40500). "
NU26_19,005_026_019,NUM,26,19,19,Am na nag doomi Yuda yu ñuy wax Er ak Onan. Waaye Er ak Onan ña ca réewum Kanaan lañu faatoo. 
NU26_20,005_026_020,NUM,26,20,20,"Ñi askanoo ci Yuda, ñook seeni làng ñoo di ñoom Sela mi sos làngu Celaneen ñi, ak ñoom Peres mi sos làngu Pereseen ñi, ak ñoom Sera mi sos làngu Cerayeen ñi. "
NU26_21,005_026_021,NUM,26,21,21,"Ñi askanoo ci Peres ñoo di ñoom Esron mi sos làngu Esroneen ñi, ak ñoom Amul mi sos làngu Amuleen ñi. "
NU26_22,005_026_022,NUM,26,22,22,"Làngi Yudeen ñaa ngoogu, ña ñu leen limal di juróom ñaar fukki junneek juróom benn ak juróomi téeméer (76500). "
NU26_23,005_026_023,NUM,26,23,23,"Ñi askanoo ci Isaakar, ñook seeni làng ñoo di Tola mi sos làngu Toleen ñi, ak ñoom Puwa mi sos làngu Puween ñi, "
NU26_24,005_026_024,NUM,26,24,24,"ak ñoom Yasub mi sos làngu Yasubeen ñi, ak ñoom Simron mi sos làngu Simroneen ñi. "
NU26_25,005_026_025,NUM,26,25,25,Làngi Isaakar a ngoogu. Ña ñu leen limal di juróom benn fukki junneek ñeent ak ñetti téeméer (64300). 
NU26_26,005_026_026,NUM,26,26,26,"Ñi askanoo ci Sabulon, ñook seeni làng ñoo di ñoom Seredd mi sos làngu Sereddeen ñi, ak ñoom Elon mi sos làngu Eloneen ñi, ak ñoom Yaleel, mi sos làngu Yaleleen ñi. "
NU26_27,005_026_027,NUM,26,27,27,"Làngi Sabuloneen ñaa ngoogu, ña ñu leen limal di juróom benn fukki junni ak juróomi téeméer (60500). "
NU26_28,005_026_028,NUM,26,28,28,"Ñi askanoo ci Yuusufa nag, ñook seeni làng, ñoo soqikoo ci Manase ak Efrayim. "
NU26_29,005_026_029,NUM,26,29,29,Ñi soqikoo ci Manase ñoo di ñoom Makir mi sos làngu Makireen ñi. Makir moo jur Galàdd. Ci Galàdd la làngu Galàddeen ñi soqikoo. 
NU26_30,005_026_030,NUM,26,30,30,"Ñii ñoo askanoo ci Galàdd: Yeser mi sos làngu Yesereen ñi, ak ñoom Eleg mi sos làngu Elegeen ñi, "
NU26_31,005_026_031,NUM,26,31,31,"ak Asriyel mi sos làngu Asriyeleen ñi, ak Sikem mi sos làngu Sikemeen ñi, "
NU26_32,005_026_032,NUM,26,32,32,"ak Semida mi sos làngu Semideen ñi, ak Efer mi sos làngu Efereen ñi. "
NU26_33,005_026_033,NUM,26,33,33,"Selofat doomu Efer nag amuloon doom ju góor, xanaa aw jigéen doŋŋ. Doomi Selofat yu jigéen di Maala ak Nowa ak Ogla ak Milka ak Tirca. "
NU26_34,005_026_034,NUM,26,34,34,"Làngi Manasee ngoogu, ña ñu leen limal di juróom fukki junneek ñaar ak juróom ñaar téeméer (52700). "
NU26_35,005_026_035,NUM,26,35,35,"Ñii nag ñoo askanoo ci Efrayim, ñook seeni làng: ñoom Sutela mi sos làngu Cuteleen ñi, ak ñoom Beker mi sos làngu Bekereen ñi, ak ñoom Taxan mi sos làngu Taxaneen ñi. "
NU26_36,005_026_036,NUM,26,36,36,"Ñii nag, askanu Sutela lañu: ñoom Eran, ak làngu Eraneen ñi mu sos. "
NU26_37,005_026_037,NUM,26,37,37,"Làngi Efrayim a ngoogu, ña ñu leen limal di fanweeri junneek ñaar ak juróomi téeméer (32500). Ñooñoo askanoo ci Yuusufa, ñook seeni làng. "
NU26_38,005_026_038,NUM,26,38,38,"Ñi askanoo ci Beñamin, ñook seeni làng ñoo di ñoom Bela mi sos làngu Belayeen ñi, ak ñoom Asbel mi sos làngu Asbeleen ñi, ak ñoom Ayram mi sos làngu Ayrameen ñi, "
NU26_39,005_026_039,NUM,26,39,39,"ak ñoom Sufam mi sos làngu Sufameen ñi, ak ñoom Ufam mi sos làngu Ufameen ñi. "
NU26_40,005_026_040,NUM,26,40,40,"Askanu Bela wi sosoo ci Àrd ak Naaman ñoo di làngu Àrdeen ñi, ak làngu Naameen ñi sëtoo ci Naaman. "
NU26_41,005_026_041,NUM,26,41,41,"Ñooñoo askanoo ci Beñamin, ñook seeni làng, ña ñu leen limal di ñeent fukki junneek juróom ak juróom benni téeméer (45600). "
NU26_42,005_026_042,NUM,26,42,42,"Ñii nag ñoo askanoo ci Dan, ñook seeni làng: ñoom Suwam ak làngu Cuwameen ñi. Daneen ñaa ngoogu, na ñu lime seeni làng. "
NU26_43,005_026_043,NUM,26,43,43,"Mboolem làngi Cuwameen, ña ñu leen limal juróom benn fukki junneek ñeent la, ak ñeenti téeméer (64400). "
NU26_44,005_026_044,NUM,26,44,44,"Ñi askanoo ci Aser, ñook seeni làng ñoo di ñoom Imna mi sos làngu Imneen ñi, ak ñoom Iswi mi sos làngu Isween ñi, ak ñoom Berya mi sos làngu Beryeen ñi. "
NU26_45,005_026_045,NUM,26,45,45,"Waa askanu Berya ñoo di ñoom Eber mi sos làngu Ebereen ñi, ak ñoom Malkiyel mi sos làngu Malkiyeleen ñi. "
NU26_46,005_026_046,NUM,26,46,46,Doomu Aser ju jigéen nag moo di Sera. 
NU26_47,005_026_047,NUM,26,47,47,"Làngi Asereen ñaa ngoogu, ña ñu leen limal di juróom fukki junneek ñett ak ñeenti téeméer (53400). "
NU26_48,005_026_048,NUM,26,48,48,"Ñi askanoo ci Neftali ñook seeni làng ñoo di ñoom Yàcceel, mi sos làngu Yaceleen ñi, ak ñoom Gunni mi sos làngu Guneen ñi, "
NU26_49,005_026_049,NUM,26,49,49,"ak ñoom Yeccer mi sos làngu Yeccereen ñi, ak ñoom Silem mi sos làngu Cilmeen ñi. "
NU26_50,005_026_050,NUM,26,50,50,"Neftaleen ñaa ngoogu, ñook seeni làng, ña ñu leen limal di ñeent fukki junneek juróom ak ñeenti téeméer (45400). "
NU26_51,005_026_051,NUM,26,51,51,"Limeefu bànni Israyil a ngoogu, di juróom benni téeméeri junneek benn ak juróom ñaar téeméer ak fanweer (601730). "
NU26_52,005_026_052,NUM,26,52,52,"Aji Sax ji nag wax Muusaa, ne ko: "
NU26_53,005_026_053,NUM,26,53,53," Ñii lees di séddale réew mi, te na cér yi dëppook limu nit ñi: "
NU26_54,005_026_054,NUM,26,54,54,"làng gu gëna mag, na am cér bu gëna mag, làng gu gëna tuut, am cér bu gëna tuut, làng gu ci nekk, cér bi dëppook ab limam lees koy jox. "
NU26_55,005_026_055,NUM,26,55,55,"Ab tegoo bant doŋŋ lees di séddalee réew mi, te seen limu giiri maam ya ñu bokk, na dëppook seenub cér. "
NU26_56,005_026_056,NUM,26,56,56,"Ci kaw tegoo bant lees di dogale céru giir gu ñu bare séq, ak gu ñu néew séq. "
NU26_57,005_026_057,NUM,26,57,57,"Ñii nag lañu limal Leween ñi ak seeni làng: ñoom Gerson mi sos làngu Gersoneen ñi, ak ñoom Keyat mi sos làngu Keyateen ñi, ak ñoom Merari mi sos làngu Merareen ñi. "
NU26_58,005_026_058,NUM,26,58,58,"Ñii itam ci làngi Leween lañu: làngu Libneen ñi, ak làngu Ebroneen ñi, ak làngu Maaleen ñi, ak làngu Museen ñi, ak làngu Korayeen ñi. Keyat nag mooy maamu Amram; "
NU26_59,005_026_059,NUM,26,59,59,"soxnas Amram di Yokebedd doomu Lewi, ja juddoo Misra. Yokebedd am ak Amram Aaróona ak Muusaa ak Maryaama, seenub jigéen. "
NU26_60,005_026_060,NUM,26,60,60,Aaróona moo jur Nadab ak Abiyu ak Elasar ak Itamar. 
NU26_61,005_026_061,NUM,26,61,61,Nadab ak Abiyu ña nga dee keroog ba ñu taalalee Aji Sax ji cuuraay lu warul. 
NU26_62,005_026_062,NUM,26,62,62,"Ña ñu limal Leween ñi nag ñaar fukki junneek ñett lañu (23000), di mboolem góor ña am weer, jëm kaw, te limaaleesu leen ak bànni Israyil ga ca des, ndax joxeesu leen ab cér ci biir bànni Israyil. "
NU26_63,005_026_063,NUM,26,63,63,"Ñooñu lañu lim ci njiital Muusaa ak Elasar sarxalkat ba, ba ñu tënkee limeefu bànni Israyil ca joori Mowab, ga janook Yeriko, ca tàkkal dexu Yurdan. "
NU26_64,005_026_064,NUM,26,64,64,"Ñooñu, kenn desul ca seen biir, te bokkoon ca limeefu bànni Israyil, ba Musaak Aaróona sarxalkat ba jëkkoona tënke ca màndiŋu Sinayi. "
NU26_65,005_026_065,NUM,26,65,65,"Ndax ci ñoom la Aji Sax ji noon dee rekk lañuy def ba jeex ca màndiŋ ma. Kenn desu ca, ku dul Kaleb doomu Yefune, ak Yosuwe doomu Nuun. "
NU27_1,005_027_001,NUM,27,1,1,"Ci kaw loolu ay doomi Selofat yu jigéen jóg. Seen baay Selofat, Efer ay baayam, Efer, Galàdd ay baayam, Galàdd, Makir ay baayam, Makir, Manaseey baayam, Manase, Yuusufaay baayam. Jigéen ñooñu ñoo di Maala ak Nowa ak Ogla ak Milka ak Tirca. "
NU27_2,005_027_002,NUM,27,2,2,"Ñoo taxaw fa kanam Muusaa, ak Elasar sarxalkat ba, ak njiit ya, ak mbooloo ma mépp, ca bunt xaymab ndaje ma. Ñu ne: "
NU27_3,005_027_003,NUM,27,3,3," Sunu baay daa dee ca màndiŋ ma. Moom nag bokkuloon ca gàngooru Kore, ga daje woon ci kaw Aji Sax ji, waaye bàkkaaru boppam a ko rey. Bàyyiwul nag doom ju góor. "
NU27_4,005_027_004,NUM,27,4,4,"Waaye lu tax ñu génne sunu turu baay ci làngam gi mu bokk, ndax ñàkk doom ju góor? Joxleen nu sunub cér ci biir wàll wi sunu bokki baay yu góor bokk ak sunu baay kay! "
NU27_5,005_027_005,NUM,27,5,5,"Ci kaw loolu Muusaa jébbal Aji Sax ji, àtteb jigéen ña. "
NU27_6,005_027_006,NUM,27,6,6,Aji Sax ji wax Muusaa ne ko: 
NU27_7,005_027_007,NUM,27,7,7," Li doomi Selofat yi wax dëgg la. Danga leen di jox kay, ab cér ci biir wàll, wi seen baay bokk ak bokkam yu góor. Su ko defee nga féetale leen seen céru suufu baay. "
NU27_8,005_027_008,NUM,27,8,8," Te nga wax bànni Israyil, ne leen: Bu ku góor deeyee te bàyyiwul doom ju góor, doomam ju jigéen ngeen di jox céru suufam. "
NU27_9,005_027_009,NUM,27,9,9,"Su amul doom ju jigéen nag, góor ñi mu bokkal waajur ngeen di jox céru suufam. "
NU27_10,005_027_010,NUM,27,10,10,"Su amul góor gu mu bokkal waajur, góor ña baayam bokkal waajur, ñoom ngeen di jox céru suufam. "
NU27_11,005_027_011,NUM,27,11,11,"Su baayam amul góor gu mu bokkal waajur, mbokkam mu ko gëna jege ci biir làngam, moom ngeen di jox céru suufam. Kookooy donn cér ba. Na loolu di dogalu yoon, ñeel bànni Israyil, noonu ko Aji Sax ji sante Muusaa. "
NU27_12,005_027_012,NUM,27,12,12,"Gannaaw loolu Aji Sax ji ne Muusaa: Yéegil ca kaw tundu Abarim wee, nga séentu réew mi ma jox bànni Israyil. "
NU27_13,005_027_013,NUM,27,13,13,"Boo ko séentoo ba noppi, yaw itam dees na la tërali ca say bokk, ni sa mag Aaróona, "
